sku_group_id,branch_id,sku_item_code
222,1,280000400000
222,1,280000410000
222,1,280000440000
222,1,280000460000
222,1,280000470000
222,1,280000490000
222,1,280000520000
222,1,280000530000
222,1,280000560000
222,1,280000610000
222,1,280000620000
222,1,280000640000
222,1,280000680000
222,1,280000720000
222,1,280000750000
222,1,280000760000
222,1,280000790000
222,1,280000800000
222,1,280000830000
222,1,280000850000
222,1,280000860000
222,1,280000890000
222,1,280000920000
222,1,280000930000
222,1,280000940000
222,1,280000960000
222,1,280000970000
222,1,280000990000
222,1,280001010000
222,1,280001020000
222,1,280001060000
222,1,280001070000
222,1,280001090000
222,1,280001110000
222,1,280001160000
222,1,280001180000
222,1,280001220000
222,1,280001230000
222,1,280001250000
222,1,280001290000
222,1,280001300000
222,1,280001310000
222,1,280001330000
222,1,280001340000
222,1,280001570000
222,1,280001580000
222,1,280001630000
222,1,280001720000
222,1,280001770000
222,1,280001920000
222,1,280001930000
222,1,280001990000
222,1,280002000000
222,1,280002070000
222,1,280002080000
222,1,280002090000
222,1,280002170000
222,1,280002190000
222,1,280002250000
222,1,280002260000
222,1,280002280000
222,1,280002290000
222,1,280002320000
222,1,280002470000
222,1,280002490000
222,1,280002500000
222,1,280002520000
222,1,280002640000
222,1,280002670000
222,1,280002740000
222,1,280002800000
222,1,280002930000
222,1,280002950000
222,1,280003010000
222,1,280003020000
222,1,280003050000
222,1,280003110000
222,1,280003160000
222,1,280003180000
222,1,280003320000
222,1,280003330000
222,1,280003350000
222,1,280003360000
222,1,280003410000
222,1,280003460000
222,1,280003480000
222,1,280003680000
222,1,280003700000
222,1,280003740000
222,1,280003750000
222,1,280003790000
222,1,280003900000
222,1,280003910000
222,1,280003920000
222,1,280003930000
222,1,280003940000
222,1,280003950000
222,1,280003990000
222,1,280004000000
222,1,280004030000
222,1,280004060000
222,1,280004070000
222,1,280004080000
222,1,280004090000
222,1,280004100000
222,1,280004130000
222,1,280004180000
222,1,280004210000
222,1,280004220000
222,1,280004230000
222,1,280004250000
222,1,280004260000
222,1,280004280000
222,1,280004330000
