sku_group_id,branch_id,sku_item_code
221,1,280000020000
221,1,280000040000
221,1,280000070000
221,1,280000090000
221,1,280000100000
221,1,280000110000
221,1,280000120000
221,1,280000130000
221,1,280000140000
221,1,280000150000
221,1,280000160000
221,1,280000170000
221,1,280000180000
221,1,280000190000
221,1,280000200000
221,1,280000240000
221,1,280000250000
221,1,280000260000
221,1,280000270000
221,1,280000280000
221,1,280000290000
221,1,280000300000
221,1,280000310000
221,1,280000320000
221,1,280000330000
221,1,280000340000
221,1,280000350000
221,1,280000360000
221,1,280000370000
221,1,280000380000
221,1,280000400000
221,1,280000410000
221,1,280000420000
221,1,280000430000
221,1,280000440000
221,1,280000450000
221,1,280000460000
221,1,280000470000
221,1,280000480000
221,1,280000490000
221,1,280000500000
221,1,280000510000
221,1,280000520000
221,1,280000530000
221,1,280000540000
221,1,280000550000
221,1,280000560000
221,1,280000570000
221,1,280000580000
221,1,280000590000
221,1,280000600000
221,1,280000610000
221,1,280000620000
221,1,280000630000
221,1,280000640000
221,1,280000650000
221,1,280000660000
221,1,280000670000
221,1,280000680000
221,1,280000690000
221,1,280000710000
221,1,280000720000
221,1,280000730000
221,1,280000740000
221,1,280000750000
221,1,280000760000
221,1,280000770000
221,1,280000780000
221,1,280000790000
221,1,280000800000
221,1,280000810000
221,1,280000820000
221,1,280000830000
221,1,280000840000
221,1,280000850000
221,1,280000860000
221,1,280000870000
221,1,280000880000
221,1,280000890000
221,1,280000900000
221,1,280000910000
221,1,280000920000
221,1,280000930000
221,1,280000940000
221,1,280000950000
221,1,280000960000
221,1,280000970000
221,1,280000980000
221,1,280000990000
221,1,280001000000
221,1,280001010000
221,1,280001020000
221,1,280001030000
221,1,280001040000
221,1,280001050000
221,1,280001060000
221,1,280001070000
221,1,280001080000
221,1,280001090000
221,1,280001100000
221,1,280001110000
221,1,280001120000
221,1,280001130000
221,1,280001140000
221,1,280001150000
221,1,280001160000
221,1,280001180000
221,1,280001190000
221,1,280001200000
221,1,280001210000
221,1,280001220000
221,1,280001230000
221,1,280001240000
221,1,280001250000
221,1,280001260000
221,1,280001270000
221,1,280001280000
221,1,280001290000
221,1,280001300000
221,1,280001310000
221,1,280001320000
221,1,280001330000
221,1,280001340000
221,1,280001350000
221,1,280001360000
221,1,280001370000
221,1,280001380000
221,1,280001390000
221,1,280001400000
221,1,280001410000
221,1,280001420000
221,1,280001430000
221,1,280001440000
221,1,280001450000
221,1,280001460000
221,1,280001470000
221,1,280001480000
221,1,280001490000
221,1,280001500000
221,1,280001510000
221,1,280001530000
221,1,280001540000
221,1,280001550000
221,1,280001560000
221,1,280001570000
221,1,280001580000
221,1,280001590000
221,1,280001600000
221,1,280001610000
221,1,280001620000
221,1,280001630000
221,1,280001640000
221,1,280001650000
221,1,280001660000
221,1,280001670000
221,1,280001690000
221,1,280001700000
221,1,280001710000
221,1,280001720000
221,1,280001730000
221,1,280001740000
221,1,280001750000
221,1,280001760000
221,1,280001770000
221,1,280001780000
221,1,280001790000
221,1,280001800000
221,1,280001810000
221,1,280001820000
221,1,280001830000
221,1,280001840000
221,1,280001850000
221,1,280001860000
221,1,280001870000
221,1,280001890000
221,1,280001900000
221,1,280001910000
221,1,280001920000
221,1,280001930000
221,1,280001940000
221,1,280001950000
221,1,280001960000
221,1,280001970000
221,1,280001980000
221,1,280001990000
221,1,280002000000
221,1,280002010000
221,1,280002020000
221,1,280002030000
221,1,280002040000
221,1,280002050000
221,1,280002070000
221,1,280002080000
221,1,280002090000
221,1,280002100000
221,1,280002110000
221,1,280002120000
221,1,280002130000
221,1,280002140000
221,1,280002150000
221,1,280002160000
221,1,280002170000
221,1,280002180000
221,1,280002190000
221,1,280002200000
221,1,280002210000
221,1,280002220000
221,1,280002230000
221,1,280002240000
221,1,280002250000
221,1,280002260000
221,1,280002270000
221,1,280002280000
221,1,280002290000
221,1,280002300000
221,1,280002310000
221,1,280002320000
221,1,280002330000
221,1,280002340000
221,1,280002350000
221,1,280002360000
221,1,280002370000
221,1,280002380000
221,1,280002390000
221,1,280002400000
221,1,280002410000
221,1,280002420000
221,1,280002430000
221,1,280002440000
221,1,280002450000
221,1,280002460000
221,1,280002470000
221,1,280002480000
221,1,280002490000
221,1,280002500000
221,1,280002510000
221,1,280002520000
221,1,280002530000
221,1,280002540000
221,1,280002570000
221,1,280002580000
221,1,280002590000
221,1,280002600000
221,1,280002610000
221,1,280002620000
221,1,280002640000
221,1,280002650000
221,1,280002660000
221,1,280002670000
221,1,280002680000
221,1,280002690000
221,1,280002700000
221,1,280002710000
221,1,280002720000
221,1,280002730000
221,1,280002740000
221,1,280002750000
221,1,280002760000
221,1,280002770000
221,1,280002780000
221,1,280002790000
221,1,280002800000
221,1,280002810000
221,1,280002820000
221,1,280002830000
221,1,280002840000
221,1,280002850000
221,1,280002860000
221,1,280002870000
221,1,280002880000
221,1,280002890000
221,1,280002900000
221,1,280002910000
221,1,280002920000
221,1,280002930000
221,1,280002940000
221,1,280002950000
221,1,280002960000
221,1,280002970000
221,1,280002980000
221,1,280002990000
221,1,280003000000
221,1,280003010000
221,1,280003020000
221,1,280003030000
221,1,280003040000
221,1,280003050000
221,1,280003060000
221,1,280003070000
221,1,280003080000
221,1,280003090000
221,1,280003100000
221,1,280003110000
221,1,280003120000
221,1,280003130000
221,1,280003140000
221,1,280003150000
221,1,280003160000
221,1,280003170000
221,1,280003180000
221,1,280003190000
221,1,280003200000
221,1,280003210000
221,1,280003220000
221,1,280003230000
221,1,280003240000
221,1,280003250000
221,1,280003270000
221,1,280003280000
221,1,280003290000
221,1,280003300000
221,1,280003310000
221,1,280003320000
221,1,280003330000
221,1,280003340000
221,1,280003350000
221,1,280003360000
221,1,280003370000
221,1,280003380000
221,1,280003390000
221,1,280003400000
221,1,280003410000
221,1,280003420000
221,1,280003430000
221,1,280003440000
221,1,280003450000
221,1,280003460000
221,1,280003470000
221,1,280003480000
221,1,280003490000
221,1,280003680000
221,1,280003690000
221,1,280003700000
221,1,280003710000
221,1,280003720000
221,1,280003730000
221,1,280003740000
221,1,280003750000
221,1,280003760000
221,1,280003770000
221,1,280003780000
221,1,280003790000
221,1,280003840000
221,1,280003850000
221,1,280003860000
221,1,280003870000
221,1,280003880000
221,1,280003890000
221,1,280003900000
221,1,280003910000
221,1,280003920000
221,1,280003930000
221,1,280003940000
221,1,280003950000
221,1,280003970000
221,1,280003980000
221,1,280003990000
221,1,280004000000
221,1,280004010000
221,1,280004020000
221,1,280004030000
221,1,280004050000
221,1,280004060000
221,1,280004070000
221,1,280004080000
221,1,280004090000
221,1,280004100000
221,1,280004110000
221,1,280004120000
221,1,280004130000
221,1,280004140000
221,1,280004150000
