sku_group_id,branch_id,sku_item_code
248,1,280168690000
248,1,280168690001
248,1,280168690002
248,1,280168690003
248,1,280168690004
248,1,280168690005
248,1,280168690006
248,1,280168690007
248,1,280168690008
248,1,280168690009
248,1,280168690010
248,1,280168690011
248,1,280168690012
248,1,280168710000
248,1,280168710001
248,1,280168710002
248,1,280168710003
248,1,280168710004
248,1,280168710005
248,1,280168710006
248,1,280168710007
248,1,280168710008
248,1,280168710009
248,1,280168710010
248,1,280168720000
248,1,280168720001
248,1,280168720002
248,1,280168720003
248,1,280168720004
248,1,280168720005
248,1,280168720006
248,1,280168720007
248,1,280168720008
248,1,280168720009
248,1,280168720010
248,1,280168720011
248,1,280168740000
248,1,280168740001
248,1,280168740002
248,1,280168740003
248,1,280168740004
248,1,280168740005
248,1,280168740006
248,1,280168740007
248,1,280168740008
248,1,280168740009
248,1,280168740010
248,1,280168750000
248,1,280168750001
248,1,280168750002
248,1,280168750003
248,1,280168750004
248,1,280168750005
248,1,280168750006
248,1,280168750007
248,1,280168750008
248,1,280168750009
248,1,280168750010
248,1,280169240000
248,1,280169240001
248,1,280169240002
248,1,280169240003
248,1,280169240004
248,1,280169240005
248,1,280169240006
248,1,280169240007
248,1,280169240008
248,1,280169380000
248,1,280169380001
248,1,280169380002
248,1,280169380003
248,1,280169380004
248,1,280169380005
248,1,280169380006
248,1,280169380007
248,1,280169380008
248,1,280169380009
248,1,280169380010
248,1,280169380011
248,1,280169380012
248,1,280169380013
248,1,280169380014
248,1,280169400000
248,1,280169400001
248,1,280169400002
248,1,280169400003
248,1,280169400004
248,1,280169400005
248,1,280169400006
248,1,280169400007
248,1,280169400008
248,1,280169400009
248,1,280169400010
248,1,280169400011
248,1,280169400012
248,1,280169400013
248,1,280169470000
248,1,280169470001
248,1,280169470002
248,1,280169470003
248,1,280169470004
248,1,280169470005
248,1,280169470006
248,1,280169470007
248,1,280169470008
248,1,280169470009
248,1,280169470010
248,1,280169470011
248,1,280169590000
248,1,280169590001
248,1,280169590002
248,1,280169590003
248,1,280169590004
248,1,280169590005
248,1,280169590006
248,1,280169590007
248,1,280169590008
248,1,280169590009
248,1,280169590010
248,1,280169590011
248,1,280169590012
248,1,280169590013
248,1,280169590014
248,1,280169590015
248,1,280169590016
248,1,280169590017
248,1,280169600000
248,1,280169600001
248,1,280169600002
248,1,280169600003
248,1,280169600004
248,1,280169600005
248,1,280169600006
248,1,280169600007
248,1,280169600008
248,1,280169600009
248,1,280169600010
248,1,280169600011
248,1,280169600012
248,1,280169600013
248,1,280169700000
248,1,280169700001
248,1,280169700002
248,1,280169700003
248,1,280169700004
248,1,280169700005
248,1,280169700006
248,1,280169700007
248,1,280169700008
248,1,280169700009
248,1,280169700010
248,1,280169700011
248,1,280169730000
248,1,280169730001
248,1,280169730002
248,1,280169730003
248,1,280169730004
248,1,280169730005
248,1,280169730006
248,1,280169730007
248,1,280169730008
248,1,280169730009
248,1,280169740000
248,1,280169740001
248,1,280169740002
248,1,280169740003
248,1,280169740004
248,1,280169740005
248,1,280169740006
248,1,280169740007
248,1,280169740008
248,1,280169740009
248,1,280169740010
248,1,280169750000
248,1,280169750001
248,1,280169750002
248,1,280169750003
248,1,280169750004
248,1,280169750005
248,1,280169750006
248,1,280169750007
248,1,280169750008
248,1,280169750009
248,1,280169750010
248,1,280169750011
248,1,280169800000
248,1,280169800001
248,1,280169800002
248,1,280169800003
248,1,280169800004
248,1,280169800005
248,1,280169800006
248,1,280169800007
248,1,280169800008
248,1,280169800009
248,1,280169800010
248,1,280169810000
248,1,280169810001
248,1,280169810002
248,1,280169810003
248,1,280169810004
248,1,280169810005
248,1,280169810006
248,1,280169810007
248,1,280169810008
248,1,280169810009
248,1,280169810010
248,1,280169820000
248,1,280169820001
248,1,280169820002
248,1,280169820003
248,1,280169820004
248,1,280169820005
248,1,280169820006
248,1,280169820007
248,1,280169820008
248,1,280169820009
248,1,280169820010
248,1,280169820011
248,1,280292860000
248,1,280292860001
248,1,280292860002
248,1,280292860003
248,1,280292860004
248,1,280292860005
248,1,280292860006
248,1,280292860007
248,1,280292860008
248,1,280292860009
248,1,280292860010
248,1,280292860011
248,1,280292860012
248,1,280292860013
248,1,280292860014
248,1,280292860015
248,1,280169840000
248,1,280169840001
248,1,280169840002
248,1,280169840003
248,1,280169840004
248,1,280169840005
248,1,280169840006
248,1,280169840007
248,1,280169840008
248,1,280169840009
248,1,280169840010
248,1,280169860000
248,1,280169860001
248,1,280169860002
248,1,280169860003
248,1,280169860004
248,1,280169860005
248,1,280169860006
248,1,280169860007
248,1,280169860008
248,1,280169860009
248,1,280169860010
248,1,280169870000
248,1,280169870001
248,1,280169870002
248,1,280169870003
248,1,280169870004
248,1,280169870005
248,1,280169870006
248,1,280169870007
248,1,280169870008
248,1,280169870009
248,1,280169870010
248,1,280169910000
248,1,280169910001
248,1,280169910002
248,1,280169910003
248,1,280169910004
248,1,280169910005
248,1,280169910006
248,1,280169910007
248,1,280169910008
248,1,280169920000
248,1,280169920001
248,1,280169920002
248,1,280169920003
248,1,280169920004
248,1,280169920005
248,1,280169920006
248,1,280169920007
248,1,280169920008
248,1,280169920009
248,1,280169920010
248,1,280169930000
248,1,280169930001
248,1,280169930002
248,1,280169930003
248,1,280169930004
248,1,280169930005
248,1,280169930006
248,1,280169930007
248,1,280169930008
248,1,280169930009
248,1,280169940000
248,1,280169940001
248,1,280169940002
248,1,280169940003
248,1,280169940004
248,1,280169940005
248,1,280169940006
248,1,280169940007
248,1,280169940008
248,1,280169940009
248,1,280169940010
248,1,280169950000
248,1,280169950001
248,1,280169950002
248,1,280169950003
248,1,280169950004
248,1,280169950005
248,1,280169950006
248,1,280169950007
248,1,280169950008
248,1,280169950009
248,1,280169950010
248,1,280170030000
248,1,280170030001
248,1,280170030002
248,1,280170030003
248,1,280170030004
248,1,280170030005
248,1,280170030006
248,1,280170040000
248,1,280170040001
248,1,280170040002
248,1,280170040003
248,1,280170040004
248,1,280170040005
248,1,280170040006
248,1,280170040007
248,1,280170040008
248,1,280170040009
248,1,280170040010
248,1,280170040011
248,1,280170190000
248,1,280170190001
248,1,280170190002
248,1,280170190003
248,1,280170190004
248,1,280170190005
248,1,280170190006
248,1,280170190007
248,1,280170190008
248,1,280170190009
248,1,280170190010
248,1,280170200000
248,1,280170200001
248,1,280170200002
248,1,280170200003
248,1,280170200004
248,1,280170200005
248,1,280170200006
248,1,280170200007
248,1,280170200008
248,1,280170200009
248,1,280170200010
248,1,280170200011
248,1,280170200012
248,1,280170210000
248,1,280170210001
248,1,280170210002
248,1,280170210003
248,1,280170210004
248,1,280170210005
248,1,280170210006
248,1,280170210007
248,1,280170210008
248,1,280170210009
248,1,280170210010
248,1,280170210011
248,1,280170220000
248,1,280170220001
248,1,280170220002
248,1,280170220003
248,1,280170220004
248,1,280170220005
248,1,280170220006
248,1,280170220007
248,1,280170220008
248,1,280170220009
248,1,280170220010
248,1,280170230000
248,1,280170230001
248,1,280170230002
248,1,280170230003
248,1,280170230004
248,1,280170230005
248,1,280170230006
248,1,280170230007
248,1,280170230008
248,1,280170230009
248,1,280170230010
248,1,280170230011
248,1,280170240000
248,1,280170240001
248,1,280170240002
248,1,280170240003
248,1,280170240004
248,1,280170240005
248,1,280170240006
248,1,280170240007
248,1,280170240008
