sku_group_id,branch_id,sku_item_code
249,1,1280022340000
249,1,1280022340001
249,1,1280033660000
249,1,1280033660001
249,1,1280033660003
249,1,1280031810000
249,1,1280031810001
249,1,1280020730000
249,1,1280020730001
249,1,1280028730000
249,1,1280028730001
249,1,1280269380000
249,1,1280269380001
249,1,1280269390000
249,1,1280269390001
249,1,1280028740000
249,1,1280028740001
249,1,1280031830000
249,1,1280031830001
249,1,1280021160000
249,1,1280021160001
249,1,1280021160002
249,1,1280028910000
249,1,1280028910001
249,1,1280028920000
249,1,1280028920001
249,1,1280286800000
249,1,1280286800001
249,1,1280269540000
249,1,1280269540001
249,1,1280028750000
249,1,1280028750001
249,1,1280031890000
249,1,1280031890001
249,1,1280031900000
249,1,1280031900001
249,1,1280031900002
249,1,1280028090000
249,1,1280028090001
249,1,1280288870000
249,1,1280288870001
249,1,1280031910000
249,1,1280031910001
249,1,1280031910002
249,1,1280031920000
249,1,1280031920001
249,1,1280031920002
249,1,1280031950000
249,1,1280031950002
249,1,1280021380000
249,1,1280021380001
249,1,1280021380002
249,1,1280032060000
249,1,1280032060001
249,1,1280028100000
249,1,1280028100001
249,1,1280028970000
249,1,1280028970001
249,1,1280028980000
249,1,1280028980001
249,1,1280029000000
249,1,1280029000002
249,1,1280285450000
249,1,1280285450001
249,1,1280285460000
249,1,1280285460001
249,1,1280308540000
249,1,1280308540001
249,1,1280296780000
249,1,1280296780001
249,1,1280308550000
249,1,1280308550001
249,1,1280312560000
249,1,1280312560001
249,1,1280289950000
249,1,1280289950001
249,1,1280316210000
249,1,1280316210001
249,1,1280312570000
249,1,1280312570001
249,1,1280312580000
249,1,1280312580001
249,1,1280308570000
249,1,1280308570001
249,1,1280308580000
249,1,1280308580001
249,1,1280269410000
249,1,1280269410001
249,1,1280269410002
249,1,1280269410003
249,1,1280269410004
249,1,1280032140000
249,1,1280032140002
249,1,1280021930000
249,1,1280021930001
249,1,1280022000000
249,1,1280022000001
249,1,1280283200000
249,1,1280283200001
249,1,1280022020000
249,1,1280022020001
249,1,1280283220000
249,1,1280283220001
249,1,1280022040000
249,1,1280022040001
249,1,1280022060000
249,1,1280022060001
249,1,1280312590000
249,1,1280312590001
249,1,1280022210000
249,1,1280022210001
249,1,1280022630000
249,1,1280022630001
249,1,1280310790000
249,1,1280310790001
249,1,1280022800000
249,1,1280022830000
249,1,1280022830001
249,1,1280023060000
249,1,1280023060001
249,1,1280023130000
249,1,1280023130001
249,1,1280023170000
249,1,1280023270000
249,1,1280023270001
249,1,1280023560000
249,1,1280023560001
249,1,1280023560002
249,1,1280023650000
249,1,1280023650001
249,1,1280310800000
249,1,1280310800001
249,1,1280285430000
249,1,1280285430001
249,1,1280310810000
249,1,1280310810001
249,1,1280036830000
249,1,1280036830001
249,1,1280024100000
249,1,1280024100001
249,1,1280024240000
249,1,1280024240001
249,1,1280024260000
249,1,1280024260001
249,1,1280024380000
249,1,1280024380001
249,1,1280032200000
249,1,1280032200001
249,1,1280029020000
249,1,1280029020001
249,1,1280032220000
249,1,1280032220001
249,1,1280028150000
249,1,1280028150001
249,1,1280032230000
249,1,1280032230001
249,1,1280028160000
249,1,1280028160001
249,1,1280028770000
249,1,1280028770001
249,1,1280036490001
249,1,1280254760000
249,1,1280024460000
249,1,1280024460001
249,1,1280024490000
249,1,1280024490001
249,1,1280024500000
249,1,1280024500001
249,1,1280028200000
249,1,1280028200001
249,1,1280028200002
249,1,1280269430000
249,1,1280269430001
249,1,1280269440000
249,1,1280269440001
249,1,1280269450000
249,1,1280269450001
249,1,1280269460000
249,1,1280269460001
249,1,1280032280000
249,1,1280032280001
249,1,1280032280002
249,1,1280032320000
249,1,1280032320001
249,1,1280032330000
249,1,1280032330001
249,1,1280032350000
249,1,1280032350001
249,1,1280032350002
249,1,1280032370000
249,1,1280032370001
249,1,1280032390000
249,1,1280032390001
249,1,1280028220000
249,1,1280028220001
249,1,1280028220002
249,1,1280288880000
249,1,1280288880001
249,1,1280288890000
249,1,1280288890001
249,1,1280032430000
249,1,1280032430001
249,1,1280032430002
249,1,1280288900000
249,1,1280288900001
249,1,1280032440000
249,1,1280032440001
249,1,1280032440002
249,1,1280288910000
249,1,1280288910001
249,1,1280270620000
249,1,1280270620001
249,1,1280270630000
249,1,1280270630001
249,1,1280269480000
249,1,1280269480001
249,1,1280029040000
249,1,1280029040001
249,1,1280029050000
249,1,1280029050001
249,1,1280028250000
249,1,1280028250001
249,1,1280032450001
249,1,1280255160000
249,1,1280283230000
249,1,1280283230001
249,1,1280032460001
249,1,1280255170000
249,1,1280283240000
249,1,1280283240001
249,1,1280029060000
249,1,1280029060001
249,1,1280028280000
249,1,1280028280001
249,1,1280269080000
249,1,1280269080001
249,1,1280032470000
249,1,1280032470001
249,1,1280028290000
249,1,1280028290001
249,1,1280032490000
249,1,1280032490001
249,1,1280028840000
249,1,1280028840001
249,1,1280028850000
249,1,1280028850001
249,1,1280032520000
249,1,1280032520001
249,1,1280032530000
249,1,1280032530001
249,1,1280269490000
249,1,1280269490001
249,1,1280269500000
249,1,1280269500001
249,1,1280032540000
249,1,1280032540001
249,1,1280033680000
249,1,1280033680001
249,1,1280033690000
249,1,1280033690001
249,1,1280033700000
249,1,1280033700001
249,1,1280032550000
249,1,1280032550001
249,1,1280032570000
249,1,1280032570001
249,1,1280032590000
249,1,1280032590001
249,1,1280286840000
249,1,1280286840001
249,1,1280033710000
249,1,1280033710001
249,1,1280309620000
249,1,1280309620001
249,1,1280032660000
249,1,1280032660001
249,1,1280032670000
249,1,1280032670001
249,1,1280032700000
249,1,1280032700001
249,1,1280032790000
249,1,1280032790001
249,1,1280029080000
249,1,1280029080001
249,1,1280032810000
249,1,1280032810001
249,1,1280029090000
249,1,1280029090001
249,1,1280028890000
249,1,1280028890001
249,1,1280032860000
249,1,1280032860001
249,1,1280032860002
249,1,1280032870000
249,1,1280032870001
249,1,1280032880000
249,1,1280032880001
249,1,1280032880002
249,1,1280028390000
249,1,1280028390001
249,1,1280029120000
249,1,1280029120001
249,1,1280028410000
249,1,1280028410001
249,1,1280028420000
249,1,1280028420001
249,1,1280028430000
249,1,1280028430001
249,1,1280032940000
249,1,1280032940001
249,1,1280032950000
249,1,1280032950001
249,1,1280032960000
249,1,1280032960001
249,1,1280032960002
249,1,1280029140000
249,1,1280029140001
249,1,1280029140002
249,1,1280033010000
249,1,1280033010001
249,1,1280033010002
249,1,1280033030000
249,1,1280033030001
249,1,1280033030002
249,1,1280033050000
249,1,1280033050001
249,1,1280033050002
249,1,1280029170000
249,1,1280029170001
249,1,1280029240000
249,1,1280029240001
249,1,1280029310000
249,1,1280029310001
249,1,1280029330000
249,1,1280029330001
249,1,1280029340000
249,1,1280029340001
249,1,1280029350000
249,1,1280029350001
249,1,1280029360000
249,1,1280029360001
249,1,1280289930000
249,1,1280289930001
249,1,1280289940000
249,1,1280289940001
249,1,1280268290000
249,1,1280268290001
249,1,1280268300000
249,1,1280268300001
249,1,1280316130000
249,1,1280316130001
249,1,1280033140000
249,1,1280033140001
249,1,1280033140002
249,1,1280033150000
249,1,1280033150001
249,1,1280033150002
249,1,1280033180000
249,1,1280033180001
249,1,1280033190000
249,1,1280033190001
249,1,1280033200000
249,1,1280033200001
249,1,1280269090000
249,1,1280269090001
249,1,1280030200000
249,1,1280030200001
249,1,1280033210000
249,1,1280033210001
249,1,1280269510000
249,1,1280269510001
249,1,1280033220000
249,1,1280033220001
249,1,1280033240000
249,1,1280033240001
249,1,1280268320000
249,1,1280268320001
249,1,1280033260000
249,1,1280033260001
249,1,1280033260002
249,1,1280029470000
249,1,1280029470001
249,1,1280030210000
249,1,1280030210001
249,1,1280030210002
249,1,1280029480000
249,1,1280029480001
249,1,1280301620000
249,1,1280301620001
249,1,1280309630000
249,1,1280309630001
249,1,1280310820000
249,1,1280310820001
249,1,1280308600000
249,1,1280308600001
249,1,1280308610000
249,1,1280308610001
249,1,1280289920000
249,1,1280289920001
249,1,1280312640000
249,1,1280312640001
249,1,1280285440000
249,1,1280285440001
249,1,1280312610000
249,1,1280312610001
249,1,1280308620000
249,1,1280308620001
249,1,1280316080000
249,1,1280316080001
249,1,1280289970000
249,1,1280289970001
249,1,1280316150000
249,1,1280316150001
249,1,1280316160000
249,1,1280316160001
249,1,1280307390000
249,1,1280307390001
249,1,1280307400000
249,1,1280307400001
249,1,1280308630000
249,1,1280308630001
249,1,1280294540000
249,1,1280294540001
249,1,1280316020000
249,1,1280316020001
249,1,1280294600000
249,1,1280294600001
249,1,1280308640000
249,1,1280308640001
249,1,1280296790000
249,1,1280296790001
249,1,1280294560000
249,1,1280294560001
249,1,1280312620000
249,1,1280312620001
249,1,1280312630000
249,1,1280312630001
249,1,1280289980000
249,1,1280289980001
249,1,1280316230000
249,1,1280316230001
249,1,1280294580000
249,1,1280294580001
249,1,1280294590000
249,1,1280294590001
249,1,1280243070000
249,1,1280243070001
249,1,1280092410000
249,1,1280092410001
249,1,1280110010000
249,1,1280110010001
249,1,1280092440000
249,1,1280092440001
249,1,1280243090000
249,1,1280243090001
249,1,1280094820000
249,1,1280094820001
249,1,1280094820002
249,1,1280094820003
249,1,1280094820004
249,1,1280094820005
249,1,1280094820006
249,1,1280094820007
249,1,1280094830000
249,1,1280094830001
249,1,1280094830002
249,1,1280094830003
249,1,1280094830004
249,1,1280094830005
249,1,1280094830006
249,1,1280094830007
249,1,1280095140000
249,1,1280095140001
249,1,1280095140002
249,1,1280095140003
249,1,1280095140004
249,1,1280095140005
249,1,1280095140006
249,1,1280095140007
249,1,1280095140008
249,1,1280110070000
249,1,1280110070001
249,1,1280110070002
249,1,1280110070003
249,1,1280110070004
249,1,1280110070005
249,1,1280110080000
249,1,1280110080002
249,1,1280110080003
249,1,1280110080004
249,1,1280110080005
249,1,1280110080006
249,1,1280110080007
249,1,1280095710000
249,1,1280095710001
249,1,1280095710002
249,1,1280095710003
249,1,1280095710004
249,1,1280095710005
249,1,1280095710006
249,1,1280095710007
249,1,1280110180000
249,1,1280110180001
249,1,1280110180002
249,1,1280110180003
249,1,1280095920000
249,1,1280095920001
249,1,1280095920002
249,1,1280095920003
249,1,1280095920004
249,1,1280095920005
249,1,1280095920006
249,1,1280304040000
249,1,1280304040001
249,1,1280304040002
249,1,1280304040003
249,1,1280304040004
249,1,1280304040005
249,1,1280304370000
249,1,1280304370001
249,1,1280304370002
249,1,1280304370003
249,1,1280304370004
249,1,1280304370005
249,1,1280096150000
249,1,1280096150001
249,1,1280096150002
249,1,1280096150003
249,1,1280096150004
249,1,1280096150005
249,1,1280096150006
249,1,1280096150007
249,1,1280096160000
249,1,1280096160001
249,1,1280096160002
249,1,1280096160003
249,1,1280096160004
249,1,1280096160005
249,1,1280096160006
249,1,1280096170000
249,1,1280096170001
249,1,1280096170002
249,1,1280096170003
249,1,1280096170004
249,1,1280096170005
249,1,1280096170006
249,1,1280096190000
249,1,1280096190001
249,1,1280096190002
249,1,1280096190003
249,1,1280096190004
249,1,1280096190005
249,1,1280096190006
249,1,1280096280000
249,1,1280096280001
249,1,1280096280002
249,1,1280096280003
249,1,1280096280004
249,1,1280096280005
249,1,1280096280006
249,1,1280092930000
249,1,1280092930001
249,1,1280092930002
249,1,1280243160000
249,1,1280243160001
249,1,1280243170000
249,1,1280243170001
249,1,1280092990000
249,1,1280092990001
249,1,1280092990002
249,1,1280092990003
249,1,1280093000000
249,1,1280093000001
249,1,1280093000002
249,1,1280234210000
249,1,1280234210001
249,1,1280234220000
249,1,1280234220001
249,1,1280110550000
249,1,1280110550001
249,1,1280110560000
249,1,1280110560001
249,1,1280110560002
249,1,1280110570000
249,1,1280110570001
249,1,1280110570002
249,1,1280110570003
